account_id,month,payment_status,price_per_hour_compute,price_per_gb_storage,price_per_gb_network,billed_compute_usd,billed_storage_usd,billed_network_usd,billed_amount_usd,cost_compute_usd,cost_storage_usd,cost_network_usd,cost_usd,discount_percent,discount_usd,billed_after_discount_usd,cost_after_discount_usd
A0782,2024-12,Pending,0.024,0.02,0.085,0.34,0.06,0.18,1.65,0.18,0.03,0.09,0.88,10,0.16,1.49,0.88
A0782,2025-01,Paid,0.024,0.02,0.085,0.12,0.16,0.18,1.43,0.09,0.12,0.14,1.06,10,0.14,1.29,1.06
A0782,2025-02,Paid,0.024,0.02,0.085,0.21,0.12,0.18,1.31,0.16,0.09,0.14,1.0,5,0.07,1.24,1.0
A0782,2025-03,Paid,0.024,0.02,0.085,0.15,0.13,0.37,1.7,0.09,0.08,0.22,1.04,5,0.08,1.62,1.04
A0782,2025-04,Paid,0.024,0.02,0.085,0.26,0.11,0.28,1.75,0.19,0.08,0.21,1.29,20,0.35,1.4,1.29
A0782,2025-05,Paid,0.024,0.02,0.085,0.16,0.11,0.31,1.71,0.08,0.06,0.16,0.89,5,0.09,1.62,0.89
A0782,2025-06,Paid,0.024,0.02,0.085,0.39,0.2,0.31,2.23,0.28,0.14,0.22,1.58,10,0.22,2.01,1.58
A0782,2025-07,Paid,0.024,0.02,0.085,0.3,0.16,0.23,1.68,0.24,0.13,0.18,1.33,0,0.0,1.68,1.33
A0782,2025-08,Paid,0.024,0.02,0.085,0.26,0.09,0.38,1.81,0.19,0.07,0.28,1.31,10,0.18,1.63,1.31
A0782,2025-09,Paid,0.024,0.02,0.085,0.23,0.1,0.14,1.49,0.13,0.06,0.08,0.86,0,0.0,1.49,0.86
A0783,2024-01,Paid,0.024,0.02,0.085,1.38,0.56,1.85,12.72,0.85,0.35,1.14,7.87,0,0.0,12.72,7.87
A0783,2024-02,Paid,0.024,0.02,0.085,1.1,0.4,1.02,9.58,0.77,0.28,0.72,6.72,10,0.96,8.62,6.72
A0783,2024-03,Paid,0.024,0.02,0.085,2.55,1.19,1.37,16.28,1.61,0.75,0.86,10.27,5,0.81,15.47,10.27
A0783,2024-04,Paid,0.024,0.02,0.085,1.95,1.2,1.12,11.67,1.56,0.96,0.89,9.32,10,1.17,10.5,9.32
A0783,2024-05,Overdue,0.024,0.02,0.085,2.24,0.58,2.07,12.03,1.65,0.43,1.52,8.84,0,0.0,12.03,8.84
A0783,2024-06,Paid,0.024,0.02,0.085,1.14,1.13,0.59,9.84,0.72,0.71,0.37,6.2,5,0.49,9.35,6.2
A0783,2024-07,Paid,0.024,0.02,0.085,2.26,1.41,2.25,14.23,1.6,1.0,1.6,10.11,5,0.71,13.52,10.11
A0783,2024-08,Paid,0.024,0.02,0.085,1.62,0.49,0.87,10.21,0.85,0.25,0.45,5.32,5,0.51,9.7,5.32
A0783,2024-09,Paid,0.024,0.02,0.085,1.49,1.61,2.68,16.15,0.89,0.96,1.61,9.69,0,0.0,16.15,9.69
A0783,2024-10,Paid,0.024,0.02,0.085,1.95,0.94,1.23,10.35,1.0,0.48,0.63,5.3,10,1.03,9.32,5.3
A0783,2024-11,Paid,0.024,0.02,0.085,1.93,0.5,0.59,9.41,1.16,0.3,0.36,5.67,10,0.94,8.47,5.67
A0783,2024-12,Paid,0.024,0.02,0.085,0.81,0.82,1.06,9.21,0.45,0.45,0.58,5.09,0,0.0,9.21,5.09
A0783,2025-01,Paid,0.024,0.02,0.085,2.09,0.79,0.87,11.42,1.35,0.51,0.56,7.37,0,0.0,11.42,7.37
A0783,2025-02,Paid,0.024,0.02,0.085,2.72,1.12,2.24,15.05,1.63,0.67,1.34,9.02,10,1.5,13.55,9.02
A0783,2025-03,Paid,0.024,0.02,0.085,2.5,0.87,1.06,13.67,1.3,0.45,0.55,7.08,10,1.37,12.3,7.08
A0783,2025-04,Paid,0.024,0.02,0.085,2.83,0.53,2.4,14.52,1.55,0.29,1.32,7.96,10,1.45,13.07,7.96
A0783,2025-05,Paid,0.024,0.02,0.085,2.43,1.19,3.84,18.04,1.51,0.74,2.39,11.24,10,1.8,16.24,11.24
A0783,2025-06,Paid,0.024,0.02,0.085,1.89,0.67,0.7,10.63,1.28,0.46,0.47,7.23,0,0.0,10.63,7.23
A0783,2025-07,Paid,0.024,0.02,0.085,3.27,0.95,2.5,16.74,1.89,0.55,1.45,9.7,0,0.0,16.74,9.7
A0783,2025-08,Pending,0.024,0.02,0.085,1.04,0.88,0.54,8.73,0.65,0.55,0.33,5.41,0,0.0,8.73,5.41
A0783,2025-09,Paid,0.024,0.02,0.085,2.2,0.72,1.11,15.51,1.73,0.56,0.87,12.16,0,0.0,15.51,12.16
A0784,2024-01,Paid,0.024,0.02,0.085,2.61,3.73,6.68,36.61,1.63,2.32,4.16,22.8,10,3.66,32.95,22.8
A0784,2024-02,Paid,0.024,0.02,0.085,2.03,2.7,3.81,24.89,1.31,1.74,2.46,16.04,0,0.0,24.89,16.04
A0784,2024-03,Paid,0.024,0.02,0.085,3.47,1.76,4.25,22.23,2.25,1.14,2.76,14.43,15,3.33,18.9,14.43
A0784,2024-04,Paid,0.024,0.02,0.085,2.21,2.53,2.1,21.16,1.72,1.97,1.64,16.46,10,2.12,19.04,16.46
A0784,2024-05,Paid,0.024,0.02,0.085,3.9,1.47,4.52,25.33,2.15,0.81,2.49,13.93,15,3.8,21.53,13.93
A0784,2024-06,Paid,0.024,0.02,0.085,2.15,1.15,2.55,17.97,1.38,0.74,1.63,11.51,15,2.7,15.27,11.51
A0784,2024-07,Paid,0.024,0.02,0.085,3.61,2.72,7.57,35.74,2.68,2.02,5.63,26.56,5,1.79,33.95,26.56
A0784,2024-08,Paid,0.024,0.02,0.085,7.12,3.16,2.66,35.11,4.69,2.08,1.75,23.15,10,3.51,31.6,23.15
A0784,2024-09,Paid,0.024,0.02,0.085,3.96,2.75,2.31,27.66,2.38,1.65,1.39,16.6,0,0.0,27.66,16.6
A0784,2024-10,Paid,0.024,0.02,0.085,2.88,1.66,2.53,21.73,1.77,1.02,1.55,13.32,0,0.0,21.73,13.32
A0784,2024-11,Pending,0.024,0.02,0.085,2.29,1.92,3.76,25.27,1.28,1.07,2.1,14.12,10,2.53,22.74,14.12
A0784,2024-12,Pending,0.024,0.02,0.085,5.28,1.91,3.54,31.28,3.7,1.34,2.48,21.93,0,0.0,31.28,21.93
A0784,2025-01,Paid,0.024,0.02,0.085,4.54,2.77,8.06,39.19,3.42,2.08,6.07,29.52,20,7.84,31.35,29.52
A0784,2025-02,Paid,0.024,0.02,0.085,5.34,2.48,2.42,28.02,3.84,1.78,1.74,20.13,10,2.8,25.22,20.13
A0784,2025-03,Paid,0.024,0.02,0.085,1.21,1.47,3.96,17.07,0.62,0.76,2.04,8.79,10,1.71,15.36,8.79
A0784,2025-04,Paid,0.024,0.02,0.085,5.37,3.53,3.62,33.42,3.95,2.59,2.66,24.59,0,0.0,33.42,24.59
A0784,2025-05,Paid,0.024,0.02,0.085,3.59,2.48,2.92,24.33,2.6,1.8,2.12,17.62,10,2.43,21.9,17.62
A0784,2025-06,Pending,0.024,0.02,0.085,3.94,1.65,3.92,25.39,2.42,1.01,2.4,15.57,0,0.0,25.39,15.57
A0784,2025-07,Paid,0.024,0.02,0.085,3.72,2.46,2.55,25.26,2.18,1.44,1.49,14.79,10,2.53,22.73,14.79
A0784,2025-08,Paid,0.024,0.02,0.085,3.77,2.35,4.51,27.8,2.97,1.85,3.55,21.92,0,0.0,27.8,21.92
A0784,2025-09,Paid,0.024,0.02,0.085,3.05,2.32,3.98,31.57,1.65,1.26,2.16,17.1,10,3.16,28.41,17.1
A0785,2024-01,Paid,0.0245,0.0215,0.086,2.52,1.04,1.47,15.8,1.86,0.77,1.08,11.64,0,0.0,15.8,11.64
A0785,2024-02,Paid,0.0245,0.0215,0.086,1.19,1.38,1.74,12.07,0.69,0.8,1.01,7.01,0,0.0,12.07,7.01
A0785,2024-03,Paid,0.0245,0.0215,0.086,2.34,1.63,2.57,15.49,1.55,1.08,1.7,10.27,5,0.77,14.72,10.27
A0785,2024-04,Paid,0.0245,0.0215,0.086,1.41,1.73,2.47,15.27,1.0,1.23,1.75,10.86,0,0.0,15.27,10.86
A0785,2024-05,Paid,0.0245,0.0215,0.086,1.91,0.74,1.61,11.69,1.48,0.57,1.25,9.06,10,1.17,10.52,9.06
A0785,2024-06,Paid,0.0245,0.0215,0.086,1.24,1.25,2.21,11.54,0.91,0.91,1.62,8.44,0,0.0,11.54,8.44
A0785,2024-07,Paid,0.0245,0.0215,0.086,1.32,0.83,0.75,9.83,0.69,0.43,0.39,5.15,0,0.0,9.83,5.15
A0785,2024-08,Paid,0.0245,0.0215,0.086,2.2,1.18,3.16,14.93,1.67,0.9,2.4,11.35,5,0.75,14.18,11.35
A0785,2024-09,Paid,0.0245,0.0215,0.086,1.78,1.22,0.77,11.7,1.41,0.97,0.61,9.26,0,0.0,11.7,9.26
A0785,2024-10,Paid,0.0245,0.0215,0.086,1.44,0.81,2.44,14.49,0.73,0.41,1.24,7.4,0,0.0,14.49,7.4
A0785,2024-11,Paid,0.0245,0.0215,0.086,2.01,1.69,0.95,13.75,1.18,0.99,0.56,8.1,10,1.38,12.37,8.1
A0785,2024-12,Paid,0.0245,0.0215,0.086,1.02,1.23,1.46,10.98,0.78,0.94,1.12,8.4,0,0.0,10.98,8.4
A0785,2025-01,Paid,0.0245,0.0215,0.086,2.16,1.22,2.02,14.22,1.42,0.8,1.33,9.38,0,0.0,14.22,9.38
A0785,2025-02,Paid,0.0245,0.0215,0.086,2.31,1.65,4.36,19.29,1.16,0.83,2.19,9.7,0,0.0,19.29,9.7
A0785,2025-03,Paid,0.0245,0.0215,0.086,2.61,1.19,2.55,16.44,1.91,0.87,1.86,12.01,5,0.82,15.62,12.01
A0785,2025-04,Paid,0.0245,0.0215,0.086,1.15,0.74,2.38,13.02,0.91,0.59,1.9,10.37,5,0.65,12.37,10.37
A0785,2025-05,Paid,0.0245,0.0215,0.086,1.74,1.55,2.33,15.59,0.95,0.84,1.27,8.49,0,0.0,15.59,8.49
A0785,2025-06,Paid,0.0245,0.0215,0.086,1.79,1.38,1.63,12.25,1.36,1.05,1.24,9.31,10,1.23,11.02,9.31
A0785,2025-07,Paid,0.0245,0.0215,0.086,1.68,1.6,1.71,13.7,1.15,1.1,1.18,9.4,0,0.0,13.7,9.4
A0785,2025-08,Overdue,0.0245,0.0215,0.086,1.3,1.32,2.3,11.59,0.89,0.9,1.57,7.92,5,0.58,11.01,7.92
A0785,2025-09,Paid,0.0245,0.0215,0.086,0.63,0.32,0.84,6.52,0.32,0.16,0.43,3.35,0,0.0,6.52,3.35
A0786,2024-01,Paid,0.026,0.022,0.087,0.25,0.08,0.18,1.42,0.19,0.07,0.14,1.13,5,0.07,1.35,1.13
A0786,2024-02,Paid,0.026,0.022,0.087,0.23,0.14,0.15,1.64,0.18,0.11,0.12,1.31,20,0.33,1.31,1.31
A0786,2024-03,Paid,0.026,0.022,0.087,0.17,0.12,0.48,2.12,0.09,0.06,0.26,1.14,5,0.11,2.01,1.14
A0786,2024-04,Paid,0.026,0.022,0.087,0.23,0.14,0.38,2.17,0.17,0.1,0.29,1.62,20,0.43,1.74,1.62
A0786,2024-05,Paid,0.026,0.022,0.087,0.31,0.06,0.28,1.69,0.19,0.04,0.17,1.02,0,0.0,1.69,1.02
A0786,2024-06,Paid,0.026,0.022,0.087,0.31,0.14,0.35,2.1,0.16,0.07,0.18,1.07,0,0.0,2.1,1.07
A0786,2024-07,Paid,0.026,0.022,0.087,0.15,0.09,0.08,1.31,0.1,0.06,0.05,0.86,0,0.0,1.31,0.86
A0786,2024-08,Paid,0.026,0.022,0.087,0.34,0.25,0.19,2.13,0.25,0.19,0.14,1.61,0,0.0,2.13,1.61
A0786,2024-09,Paid,0.026,0.022,0.087,0.17,0.14,0.25,1.68,0.12,0.1,0.17,1.13,0,0.0,1.68,1.13
A0786,2024-10,Paid,0.026,0.022,0.087,0.28,0.11,0.15,1.92,0.14,0.06,0.08,0.99,0,0.0,1.92,0.99
A0786,2024-11,Paid,0.026,0.022,0.087,0.47,0.12,0.43,2.5,0.36,0.09,0.33,1.89,5,0.12,2.38,1.89
A0786,2024-12,Paid,0.026,0.022,0.087,0.31,0.23,0.28,2.18,0.2,0.14,0.18,1.37,0,0.0,2.18,1.37
A0786,2025-01,Pending,0.026,0.022,0.087,0.18,0.09,0.37,1.69,0.12,0.06,0.25,1.13,0,0.0,1.69,1.13
A0786,2025-02,Paid,0.026,0.022,0.087,0.43,0.09,0.51,2.51,0.27,0.05,0.32,1.56,0,0.0,2.51,1.56
A0786,2025-03,Overdue,0.026,0.022,0.087,0.28,0.11,0.17,2.23,0.22,0.09,0.14,1.76,15,0.33,1.9,1.76
A0786,2025-04,Paid,0.026,0.022,0.087,0.32,0.18,0.2,2.06,0.21,0.12,0.13,1.36,0,0.0,2.06,1.36
A0786,2025-05,Pending,0.026,0.022,0.087,0.18,0.18,0.14,1.56,0.14,0.14,0.1,1.16,10,0.16,1.4,1.16
A0786,2025-06,Paid,0.026,0.022,0.087,0.53,0.34,0.36,3.23,0.42,0.27,0.28,2.53,5,0.16,3.07,2.53
A0786,2025-07,Paid,0.026,0.022,0.087,0.46,0.39,0.18,3.34,0.31,0.26,0.12,2.27,5,0.17,3.17,2.27
A0786,2025-08,Paid,0.026,0.022,0.087,0.4,0.19,0.23,2.09,0.3,0.14,0.17,1.58,0,0.0,2.09,1.58
A0786,2025-09,Pending,0.026,0.022,0.087,0.19,0.18,0.13,1.85,0.1,0.1,0.07,1.04,0,0.0,1.85,1.04
A0787,2024-01,Paid,0.024,0.02,0.085,2.54,1.56,2.82,21.73,1.42,0.87,1.57,12.12,5,1.09,20.64,12.12
A0787,2024-02,Paid,0.024,0.02,0.085,5.05,4.55,3.91,40.42,3.64,3.28,2.82,29.19,0,0.0,40.42,29.19
A0787,2024-03,Pending,0.024,0.02,0.085,1.5,0.68,0.73,12.17,1.06,0.48,0.52,8.56,0,0.0,12.17,8.56
A0787,2024-04,Paid,0.024,0.02,0.085,1.48,1.15,4.89,20.47,1.16,0.91,3.85,16.09,0,0.0,20.47,16.09
A0787,2024-05,Paid,0.024,0.02,0.085,1.38,1.62,2.29,17.81,0.84,0.99,1.39,10.82,15,2.67,15.14,10.82
A0787,2024-06,Paid,0.024,0.02,0.085,3.52,2.14,3.43,24.46,1.95,1.19,1.9,13.56,5,1.22,23.24,13.56
A0787,2024-07,Paid,0.024,0.02,0.085,5.89,2.98,2.95,31.59,3.69,1.86,1.84,19.76,5,1.58,30.01,19.76
A0787,2024-08,Paid,0.024,0.02,0.085,4.6,1.79,2.7,24.62,3.53,1.37,2.08,18.89,5,1.23,23.39,18.89
A0787,2024-09,Paid,0.024,0.02,0.085,1.91,2.47,3.83,21.76,1.27,1.64,2.54,14.45,15,3.26,18.5,14.45
A0787,2024-10,Paid,0.024,0.02,0.085,2.14,2.02,2.87,19.2,1.27,1.2,1.71,11.41,5,0.96,18.24,11.41
A0787,2024-11,Paid,0.024,0.02,0.085,3.63,1.52,3.86,22.34,2.36,0.99,2.51,14.52,5,1.12,21.22,14.52
A0787,2024-12,Paid,0.024,0.02,0.085,5.61,2.95,1.44,27.35,4.03,2.12,1.04,19.68,15,4.1,23.25,19.68
A0787,2025-01,Paid,0.024,0.02,0.085,3.63,2.08,5.7,27.02,1.93,1.1,3.03,14.36,10,2.7,24.32,14.36
A0787,2025-02,Paid,0.024,0.02,0.085,3.49,1.65,2.15,23.92,2.48,1.17,1.52,17.0,0,0.0,23.92,17.0
A0787,2025-03,Paid,0.024,0.02,0.085,3.6,1.32,3.81,21.82,2.27,0.84,2.4,13.77,0,0.0,21.82,13.77
A0787,2025-04,Paid,0.024,0.02,0.085,4.27,1.71,8.29,36.13,3.26,1.3,6.33,27.57,10,3.61,32.52,27.57
A0787,2025-05,Paid,0.024,0.02,0.085,2.52,1.04,4.17,22.92,1.87,0.77,3.09,16.99,10,2.29,20.63,16.99
A0787,2025-06,Paid,0.024,0.02,0.085,4.91,2.39,5.58,31.01,3.59,1.75,4.08,22.65,5,1.55,29.46,22.65
A0787,2025-07,Paid,0.024,0.02,0.085,2.91,1.63,1.07,16.02,1.5,0.84,0.55,8.24,5,0.8,15.22,8.24
A0787,2025-08,Paid,0.024,0.02,0.085,1.68,0.85,0.88,14.39,1.11,0.56,0.58,9.51,5,0.72,13.67,9.51
A0787,2025-09,Paid,0.024,0.02,0.085,3.84,1.53,2.2,24.04,1.98,0.79,1.14,12.41,5,1.2,22.84,12.41
A0788,2024-01,Pending,0.026,0.022,0.087,1.6,0.38,0.78,8.7,0.97,0.23,0.47,5.27,10,0.87,7.83,5.27
A0788,2024-02,Paid,0.026,0.022,0.087,1.6,1.64,2.46,14.93,0.88,0.9,1.35,8.23,0,0.0,14.93,8.23
A0788,2024-03,Paid,0.026,0.022,0.087,0.85,0.6,1.44,8.91,0.55,0.39,0.93,5.77,20,1.78,7.13,5.77
A0788,2024-04,Paid,0.026,0.022,0.087,3.3,1.65,2.46,17.19,1.86,0.93,1.39,9.7,10,1.72,15.47,9.7
A0788,2024-05,Paid,0.026,0.022,0.087,3.12,1.51,1.35,15.52,1.86,0.9,0.8,9.23,5,0.78,14.74,9.23
A0788,2024-06,Pending,0.026,0.022,0.087,2.12,1.23,2.17,13.18,1.54,0.89,1.57,9.56,0,0.0,13.18,9.56
A0788,2024-07,Paid,0.026,0.022,0.087,3.54,0.65,1.19,15.93,2.59,0.47,0.87,11.67,0,0.0,15.93,11.67
A0788,2024-08,Overdue,0.026,0.022,0.087,3.2,1.19,1.51,15.61,2.32,0.87,1.1,11.34,5,0.78,14.83,11.34
A0788,2024-09,Overdue,0.026,0.022,0.087,1.51,1.35,2.5,16.0,1.09,0.97,1.8,11.51,10,1.6,14.4,11.51
A0788,2024-10,Paid,0.026,0.022,0.087,1.17,1.35,1.83,12.38,0.71,0.82,1.11,7.51,5,0.62,11.76,7.51
A0788,2024-11,Paid,0.026,0.022,0.087,1.97,1.17,2.72,15.32,1.01,0.6,1.39,7.84,0,0.0,15.32,7.84
A0788,2024-12,Pending,0.026,0.022,0.087,1.2,1.39,3.58,16.2,0.62,0.72,1.86,8.4,5,0.81,15.39,8.4
A0788,2025-01,Paid,0.026,0.022,0.087,2.84,0.95,1.98,14.2,1.91,0.64,1.34,9.57,10,1.42,12.78,9.57
A0788,2025-02,Paid,0.026,0.022,0.087,2.53,1.45,2.89,16.37,2.0,1.14,2.28,12.93,0,0.0,16.37,12.93
A0788,2025-03,Paid,0.026,0.022,0.087,2.34,1.69,1.69,15.73,1.53,1.11,1.1,10.28,5,0.79,14.94,10.28
A0788,2025-04,Paid,0.026,0.022,0.087,3.04,1.23,1.41,16.35,1.94,0.79,0.9,10.45,10,1.64,14.71,10.45
A0788,2025-05,Pending,0.026,0.022,0.087,1.08,0.61,1.77,12.78,0.82,0.47,1.34,9.69,5,0.64,12.14,9.69
A0788,2025-06,Pending,0.026,0.022,0.087,3.47,1.86,3.47,19.1,2.12,1.14,2.13,11.69,10,1.91,17.19,11.69
A0788,2025-07,Paid,0.026,0.022,0.087,1.57,1.61,2.73,17.52,0.89,0.91,1.55,9.94,5,0.88,16.64,9.94
A0788,2025-08,Paid,0.026,0.022,0.087,2.13,0.61,0.74,12.53,1.68,0.48,0.58,9.84,20,2.51,10.02,9.84
A0788,2025-09,Paid,0.026,0.022,0.087,1.92,1.36,1.49,12.47,0.96,0.68,0.75,6.24,0,0.0,12.47,6.24
A0789,2024-01,Paid,0.0245,0.0215,0.086,2.19,1.37,1.27,15.5,1.45,0.9,0.84,10.23,5,0.78,14.72,10.23
A0789,2024-02,Paid,0.0245,0.0215,0.086,1.54,0.87,0.88,9.26,0.85,0.48,0.49,5.12,0,0.0,9.26,5.12
A0789,2024-03,Paid,0.0245,0.0215,0.086,2.49,1.11,2.95,14.38,1.43,0.64,1.7,8.26,0,0.0,14.38,8.26
A0789,2024-04,Pending,0.0245,0.0215,0.086,3.22,1.13,3.91,19.07,2.52,0.89,3.06,14.92,0,0.0,19.07,14.92
A0789,2024-05,Paid,0.0245,0.0215,0.086,1.28,1.36,1.0,10.67,0.9,0.95,0.7,7.49,0,0.0,10.67,7.49
A0789,2024-06,Paid,0.0245,0.0215,0.086,1.28,1.15,1.57,14.59,0.85,0.77,1.04,9.7,20,2.92,11.67,9.7
A0789,2024-07,Paid,0.0245,0.0215,0.086,1.15,1.71,3.1,14.6,0.61,0.91,1.65,7.77,15,2.19,12.41,7.77
A0789,2024-08,Overdue,0.0245,0.0215,0.086,1.78,1.43,1.42,14.36,1.38,1.11,1.1,11.17,0,0.0,14.36,11.17
A0789,2024-09,Paid,0.0245,0.0215,0.086,1.62,0.66,1.51,12.22,1.02,0.41,0.95,7.71,5,0.61,11.61,7.71
A0789,2024-10,Paid,0.0245,0.0215,0.086,1.39,1.56,1.01,13.21,0.74,0.83,0.54,7.0,5,0.66,12.55,7.0
A0789,2024-11,Paid,0.0245,0.0215,0.086,1.93,1.13,1.34,10.0,1.28,0.75,0.89,6.64,10,1.0,9.0,6.64
A0789,2024-12,Paid,0.0245,0.0215,0.086,2.98,1.58,3.17,17.96,1.57,0.83,1.67,9.43,5,0.9,17.06,9.43
A0789,2025-01,Paid,0.0245,0.0215,0.086,1.69,1.25,2.82,13.43,1.28,0.94,2.13,10.15,0,0.0,13.43,10.15
A0789,2025-02,Paid,0.0245,0.0215,0.086,2.76,1.87,1.29,17.41,1.71,1.16,0.8,10.83,10,1.74,15.67,10.83
A0789,2025-03,Paid,0.0245,0.0215,0.086,1.54,2.0,2.54,16.47,0.9,1.17,1.49,9.67,10,1.65,14.82,9.67
A0789,2025-04,Paid,0.0245,0.0215,0.086,1.23,0.42,1.35,7.71,0.71,0.24,0.78,4.44,5,0.39,7.32,4.44
A0789,2025-05,Paid,0.0245,0.0215,0.086,1.95,0.41,2.08,11.0,1.1,0.23,1.17,6.18,15,1.65,9.35,6.18
A0789,2025-06,Paid,0.0245,0.0215,0.086,1.3,0.92,0.76,9.39,0.73,0.51,0.43,5.24,15,1.41,7.98,5.24
A0789,2025-07,Overdue,0.0245,0.0215,0.086,1.69,1.47,2.96,17.06,1.15,1.0,2.01,11.61,5,0.85,16.21,11.61
A0789,2025-08,Paid,0.0245,0.0215,0.086,2.12,1.18,0.75,11.63,1.17,0.65,0.41,6.4,5,0.58,11.05,6.4
A0789,2025-09,Paid,0.0245,0.0215,0.086,2.19,0.76,2.93,13.92,1.45,0.51,1.94,9.24,20,2.78,11.14,9.24
A0790,2024-01,Pending,0.025,0.023,0.09,3.02,1.58,1.83,17.72,2.31,1.2,1.4,13.52,0,0.0,17.72,13.52
A0790,2024-02,Paid,0.025,0.023,0.09,1.28,1.13,1.5,13.09,0.92,0.82,1.08,9.45,0,0.0,13.09,9.45
A0790,2024-03,Paid,0.025,0.023,0.09,2.24,1.4,0.64,12.51,1.48,0.93,0.42,8.28,0,0.0,12.51,8.28
A0790,2024-04,Paid,0.025,0.023,0.09,2.71,1.25,1.99,15.18,1.7,0.78,1.25,9.54,15,2.28,12.9,9.54
A0790,2024-05,Paid,0.025,0.023,0.09,1.47,0.97,2.32,11.99,0.89,0.58,1.4,7.24,10,1.2,10.79,7.24
A0790,2024-06,Paid,0.025,0.023,0.09,2.34,1.45,3.02,15.26,1.35,0.84,1.74,8.79,0,0.0,15.26,8.79
A0790,2024-07,Paid,0.025,0.023,0.09,2.31,0.54,1.41,12.05,1.45,0.34,0.88,7.54,20,2.41,9.64,7.54
A0790,2024-08,Paid,0.025,0.023,0.09,1.29,1.95,3.62,17.33,1.03,1.55,2.88,13.8,10,1.73,15.6,13.8
A0790,2024-09,Paid,0.025,0.023,0.09,2.21,1.88,1.79,16.63,1.47,1.25,1.19,11.06,15,2.49,14.14,11.06
A0790,2024-10,Paid,0.025,0.023,0.09,1.59,0.75,1.5,12.31,0.94,0.44,0.88,7.23,0,0.0,12.31,7.23
A0790,2024-11,Pending,0.025,0.023,0.09,3.45,1.59,1.52,19.62,2.01,0.92,0.89,11.41,5,0.98,18.64,11.41
A0790,2024-12,Paid,0.025,0.023,0.09,2.94,1.66,3.56,17.93,1.86,1.05,2.25,11.36,10,1.79,16.14,11.36
A0790,2025-01,Pending,0.025,0.023,0.09,0.93,0.74,0.95,9.07,0.59,0.47,0.61,5.77,5,0.45,8.62,5.77
A0790,2025-02,Paid,0.025,0.023,0.09,2.06,1.13,0.92,12.08,1.24,0.68,0.56,7.3,10,1.21,10.87,7.3
A0790,2025-03,Paid,0.025,0.023,0.09,2.04,1.43,2.41,16.14,1.35,0.95,1.6,10.73,10,1.61,14.53,10.73
A0790,2025-04,Paid,0.025,0.023,0.09,1.8,1.39,1.29,12.23,1.3,1.0,0.93,8.83,0,0.0,12.23,8.83
A0790,2025-05,Paid,0.025,0.023,0.09,2.46,1.41,2.25,15.41,1.75,1.0,1.6,10.94,10,1.54,13.87,10.94
A0790,2025-06,Paid,0.025,0.023,0.09,1.14,1.28,1.53,11.61,0.82,0.92,1.1,8.33,0,0.0,11.61,8.33
A0790,2025-07,Paid,0.025,0.023,0.09,1.29,1.59,1.78,15.43,0.85,1.05,1.17,10.14,0,0.0,15.43,10.14
A0790,2025-08,Paid,0.025,0.023,0.09,2.45,1.33,1.31,13.17,1.84,1.0,0.98,9.87,0,0.0,13.17,9.87
A0790,2025-09,Paid,0.025,0.023,0.09,2.34,0.88,3.89,19.07,1.23,0.46,2.04,10.01,0,0.0,19.07,10.01
A0791,2024-01,Pending,0.0245,0.0215,0.086,0.12,0.14,0.29,1.33,0.08,0.09,0.2,0.9,0,0.0,1.33,0.9
A0791,2024-02,Paid,0.0245,0.0215,0.086,0.09,0.04,0.15,0.83,0.07,0.03,0.11,0.63,10,0.08,0.75,0.63
A0791,2024-03,Paid,0.0245,0.0215,0.086,0.17,0.08,0.14,1.19,0.12,0.06,0.1,0.86,10,0.12,1.07,0.86
A0791,2024-04,Pending,0.0245,0.0215,0.086,0.08,0.11,0.11,0.92,0.06,0.08,0.09,0.73,5,0.05,0.87,0.73
A0791,2024-05,Paid,0.0245,0.0215,0.086,0.19,0.09,0.08,0.92,0.1,0.05,0.04,0.5,10,0.09,0.83,0.5
A0791,2024-06,Pending,0.0245,0.0215,0.086,0.09,0.07,0.14,0.97,0.06,0.05,0.1,0.68,0,0.0,0.97,0.68
A0791,2024-07,Paid,0.0245,0.0215,0.086,0.11,0.04,0.1,0.72,0.08,0.03,0.08,0.53,0,0.0,0.72,0.53
A0791,2024-08,Paid,0.0245,0.0215,0.086,0.2,0.13,0.22,1.23,0.12,0.08,0.13,0.77,5,0.06,1.17,0.77
A0791,2024-09,Paid,0.0245,0.0215,0.086,0.18,0.09,0.2,1.1,0.11,0.05,0.12,0.63,5,0.06,1.04,0.63
A0791,2024-10,Paid,0.0245,0.0215,0.086,0.25,0.1,0.11,1.28,0.16,0.06,0.07,0.81,10,0.13,1.15,0.81
A0791,2024-11,Paid,0.0245,0.0215,0.086,0.16,0.1,0.16,1.3,0.12,0.08,0.12,0.97,5,0.06,1.24,0.97
A0791,2024-12,Paid,0.0245,0.0215,0.086,0.24,0.16,0.28,1.52,0.14,0.09,0.16,0.86,10,0.15,1.37,0.86
A0791,2025-01,Paid,0.0245,0.0215,0.086,0.22,0.11,0.29,1.45,0.16,0.08,0.22,1.07,10,0.14,1.31,1.07
A0791,2025-02,Paid,0.0245,0.0215,0.086,0.21,0.15,0.2,1.35,0.15,0.11,0.15,0.98,20,0.27,1.08,0.98
A0791,2025-03,Paid,0.0245,0.0215,0.086,0.21,0.09,0.3,1.36,0.14,0.06,0.2,0.9,0,0.0,1.36,0.9
